Date,ESM6C_1800,ESM6C_1805,ESM6C_1810,ESM6C_1815,ESM6C_1820,ESM6C_1825,ESM6C_1830,ESM6C_1835,ESM6C_1840,ESM6C_1845,ESM6C_1850,ESM6C_1855,ESM6C_1860,ESM6C_1865,ESM6C_1870,ESM6C_1875,ESM6C_1880,ESM6C_1885,ESM6C_1890,ESM6C_1895,ESM6C_1900,ESM6C_1905,ESM6C_1910,ESM6C_1915,ESM6C_1920,ESM6C_1925,ESM6C_1930,ESM6C_1935,ESM6C_1940,ESM6C_1945,ESM6C_1950,ESM6C_1955,ESM6C_1960,ESM6C_1965,ESM6C_1970,ESM6C_1975,ESM6C_1980,ESM6C_1985,ESM6C_1990,ESM6C_1995,ESM6C_2000,ESM6C_2005,ESM6C_2010,ESM6C_2015,ESM6C_2020,ESM6C_2025,ESM6C_2030,ESM6C_2035,ESM6C_2040,ESM6C_2045,ESM6C_2050,ESM6C_2055,ESM6C_2060,ESM6C_2065,ESM6C_2070,ESM6C_2075,ESM6C_2080,ESM6C_2085,ESM6C_2090,ESM6C_2095,ESM6C_2100,ESM6C_2105,ESM6C_2110,ESM6C_2115,ESM6C_2120,ESM6C_2125,ESM6C_2130,ESM6C_2135,ESM6C_2140,ESM6C_2145,ESM6C_2150,ESM6C_2155,ESM6C_2160,ESM6C_2165,ESM6C_2170,ESM6C_2175,ESM6C_2180,ESM6C_2185,ESM6C_2190,ESM6C_2195,ESM6C_2200,ESM6C_2205,ESM6C_2210,ESM6C_2215,ESM6C_2220,ESM6C_2225,ESM6C_2230,ESM6C_2235,ESM6C_2240,ESM6C_2245,ESM6C_2250,ESM6C_2255,ESM6C_2260,ESM6C_2265,ESM6C_2270,ESM6C_2275,ESM6C_2280,ESM6C_2285,ESM6C_2290,ESM6C_2295,ESM6C_2300,ESM6C_2305,ESM6C_2310,ESM6C_2315,ESM6C_2320,ESM6C_2325,ESM6C_2330,ESM6C_2335,ESM6C_2340
2015-07-06,0.20658870683154548,,0.20496383713203223,,0.2032434367873668,0.2027436590238824,0.2022142007174352,,0.20029596709152955,,0.19866779963124365,,0.1973138505745611,,0.19548090770316032,0.19471113611981639,0.19427868272618182,,0.19260099468500774,,0.19081829181322865,,0.189281718545835,,0.18763325176059045,0.18693942316840778,0.18587374332669931,,0.18434228237199762,,0.18269348728621734,,0.1812597486602955,,0.17970309280412564,0.1787148822989859,0.17802369887349,,0.17654523294512306,,0.17461671861793712,,0.17320293793474478,,0.17133729979667395,0.17035517199149797,0.16965660386800366,,0.16815499398520314,,0.166197931541164,,0.16472766332521666,,0.16279669727130994,0.1620893530525139,0.16103006467257103,,0.15942413020353494,,0.15766102232174642,,0.15605224414286636,,0.1542783511944816,0.1534870436154079,0.15265306513193955,,0.1508536960851429,,0.14919769999470195,,0.14768585967425424,,0.1459877954467592,0.1450659026835678,0.14409354260422427,,0.14267592376272542,,0.1410592788944182,,0.13923084419488974,,0.13790056645352877,0.13679001867799523,0.1363583540092646,,0.13458800828696427,,0.13335241747281637,,0.13189265779808212,,,0.1296606736515138,,,,,,,,,,,,,
2015-07-07,0.2041412183425372,,0.20225252237895636,,0.20068420600108638,0.2002657472988928,0.19941709070903652,,0.19764823427988348,,0.19617171129526983,,0.19459058989791525,,0.19290678838252748,0.19221276162881998,0.19149091386430253,,0.18996473518834828,,0.18832995668986474,,0.18694194649664345,,0.18543868953460096,0.18447056753798496,0.18382152853074246,,0.18209137760471872,,0.18058644699862358,,0.1789622056406576,,0.17721903342777112,0.17630283779912814,0.17535683674885416,,0.17402581298302447,,0.17224135978201244,,0.1703306893010129,,0.16892993394772912,0.16801949321953386,0.16739276350058352,,0.16571807481119538,,0.16421871285591777,,0.16257590297677008,,0.1611005418764187,0.16015038427381897,0.1594756757745689,,0.15769810803480855,,0.15607743517544564,,0.15429636017976836,,0.1526654548329134,0.15194535327152073,0.15086558112871712,,0.14920968231075135,,0.14769725879115983,,0.14600378536058994,,0.1444495546408438,0.14360112756598506,0.14270347565787658,,0.141092677071684,,0.13927694621456557,,0.13794251898757565,,0.1364014453060511,0.13536854260118494,0.13463930520471468,,0.1333866249781985,,0.13153021983006485,,0.13020423265494557,,0.12864165416972845,,0.1272418248045703,,,,,,,,,,,,
2015-07-08,0.20752976326454944,,0.2059887631242598,,0.20434461085928368,0.20367715617202753,0.20259918402589666,,0.2011311336744988,,0.19955410431509732,,0.1978697996319296,,0.196441558676557,0.19550476434834413,0.19454188011014278,,0.19289136677437874,,0.19147822793809377,,0.1896008750015177,,0.18795464165821618,0.18742762790085551,0.1865294303930362,,0.18464508645246058,,0.18297585704083222,,0.18151319612779432,,0.17959385489375818,0.17875075595799367,0.17820097331166695,,0.17635009146193908,,0.1746899491313622,,0.17289341248226298,,0.17127861471872335,0.17041789825209142,0.16952124660170087,,0.1676186740497215,,0.16588637774837267,,0.16432068013391282,,0.16259920095469982,0.1616787304523166,0.1607176040001775,,0.1593144532131607,,0.15774594639104184,,0.15600660706766312,,0.15408958074556564,0.1533918466781592,0.15264963816805377,,0.15069281673940138,,0.14921605384187345,,0.14720298985825206,,0.1456756280607156,0.14483606011208966,0.14394378715565342,,0.14235698076528297,,0.14092241636347447,,0.13926990466289788,,0.1377719282390486,0.13713392632287258,0.13644063748068197,,0.13487896486648282,,0.13306541673933842,,,,,,,,,,,,,,,,,,
2015-07-09,0.2102375443156844,,0.20868056109802602,,0.20702186055695013,0.20634775858708787,0.2052632661188336,,0.2037836856810375,,0.20219653514265545,,0.2005034812288161,,0.19870582819819294,0.19812829520874256,0.19716256094922355,,0.19550784058523069,,0.19374266448923588,,0.1922136508992374,,0.19022551636572171,0.18970160331743935,0.18880622886044615,,0.18726460732526715,,0.18560107451112373,,0.18381558266221915,,0.18223597714934223,0.1813983259320788,0.18085495377847588,,0.17901728688681598,,0.17737282315529426,,0.1755940692482555,,0.17367918611819416,0.17282997736466174,0.17194538528811082,,0.1700687060828967,,0.16836503723135454,,0.16651152612337558,,0.1648238545284562,0.16424141137734147,0.1632994766589388,,0.16161522510069215,,0.1597660791460302,,0.15807108976238096,,0.15652995799032224,0.1555293663838607,0.1544823785904655,,0.15291245750376953,,0.15115667051948917,,0.14920513337643657,,0.14739384927176455,0.14658572112040993,0.145726370751397,,0.14420801151754392,,0.14247784914820616,,0.1408970455386166,,0.13947511527775647,0.13848510790347732,0.1378277810588355,,0.13634389600518232,,0.13503892698634978,,0.13349695094216577,,,,,,,,,,,,,,,,
2015-07-10,0.2052328540597617,,0.20369277809222622,,0.20205350144134024,0.20119734900656794,0.20031717652642245,,0.19887761230013815,,0.19733206820739305,,0.19568264788670395,,0.19430520664725984,0.19320318002113435,0.1924475881080423,,0.19085421033274927,,0.18951122412358118,,0.18769766941245047,,0.1857778586616732,0.1851260308391553,0.18444370389603967,,0.18264638929565147,,0.18107434253821322,,0.17938245075082793,,0.1779026774727647,0.1769504770433265,0.17596826037356894,,0.17456595330366678,,0.17270836020690014,,0.1713670575644411,,0.16956916079560042,0.1686200146366335,0.16763707220308008,,0.16620304933226215,,0.1639931199733491,,0.16227173801465813,,0.16040155307129253,0.1594095273128797,0.1583788196798177,,0.15682985439419228,,0.15543667353088167,,0.15388037551706715,,0.15215614177249445,0.15106936132235,0.150257851406014,,0.14850096254142425,,0.14688486899931544,,0.14508088294756347,,0.14341254187280678,0.14283953185664108,0.14188175464724972,,0.14014868461140045,,0.1385499431557165,,0.13709055580715945,,0.13541366415877512,0.13467272670987243,0.13387542071790606,,0.13248502105418564,,0.1308612419375081,,0.12938847127898434,,,0.12712364349553648,,,,,,,,,,,,,
2015-07-13,0.2001034709925535,,0.19854489829054955,,0.1968900198218959,0.19623868952606904,0.19556020882634242,,0.19412337140737107,,0.192582381455181,,0.19093969474924083,,0.1891973782529238,0.18867629781885867,0.18774094666605146,,0.18617587300248584,,0.1845041153605061,,0.18309346536088641,,0.18156837720503058,0.18040505860008468,0.17957458109796492,,0.1781811453111958,,0.17632104148791827,,0.1746932215924109,,0.17328584686478612,0.17219838885570193,0.1714182912201932,,0.1697644834990529,,0.16831429764293132,,0.1667331440710968,,0.1650208377492752,0.16427613601796065,0.16317658483253905,,0.16183604374124297,,0.16003618860546218,,0.15841095298328128,,0.15663992168324498,0.15585578966076288,0.15503375206337927,,0.15327446895757824,,0.1516711909978659,,0.15021989948004352,,0.1482905880663187,0.14741913275382842,0.14650456161503475,,0.144858760549969,,0.14303331950322143,,0.14134069288256315,,0.13977998878296677,0.13876476030743726,0.13802475386171661,,0.13639549787798602,,0.13489380231278805,,0.13318138604615012,,0.13159208689010052,0.13106458521156086,0.13013053428519436,,0.12844003201381307,,0.12687468042120303,,0.1254432143235683,,0.12415719875377969,0.12342277871323827,0.12262356511674696,,0.12081672268916108,,,,,,,,,,
2015-07-14,0.20069641957170425,,0.199222084233291,,0.19764948724270553,0.1970412846147105,0.19598130923122586,,0.1946362710219724,,0.19318496873878913,,0.19163018454288508,,0.18997428929115504,0.18910906045140413,0.18860712842001112,,0.18712992008769522,,0.18516949584670492,,0.18385402192321199,,0.18205863617472912,0.18130293926931432,0.18051895341910154,,0.17886682579499766,,0.177452858187627,,0.17557452790217917,,0.17392716383011658,0.17322875989031877,0.17216198053613968,,0.1706126524247241,,0.16893872829985218,,0.16714020016699357,,0.1658649564558537,0.1648532517792651,0.16380991863005756,,0.16226621736018176,,0.1605846861184024,,0.15876391134754,,0.15711608645560957,0.1563942710541534,0.15532172959609797,,0.15369045029199863,,0.15221714220413302,,0.15058572649785035,,0.14879235597768087,0.14798974231350395,0.14714506145606293,,0.14564086068660623,,0.14364649950471683,,0.14210249503475753,,0.1403736407708451,0.1394372618725296,0.13877470023731345,,0.13697893631700928,,0.13530666244985978,,0.13375935029694316,,0.13199776673390157,0.13120486819688218,0.13035597389518574,,0.12883844073929654,,0.12708647184327032,,0.12583011928450216,,0.12433869674878713,0.12330237268745013,0.12259081523727702,,0.12138422559333366,,0.11992471433102715,,,,,,,,
2015-07-15,0.20133776322555688,,0.1998809120716463,,0.19789099877659846,0.1972964100534029,0.19667388664939717,,0.19492883186541182,,0.19350287224008894,,0.19197271059041512,,0.19034081393111615,0.18948737861015838,0.18860925930554134,,0.1871629844825151,,0.18560805699341332,,0.18394644442521116,,0.1825453605326689,0.18143883595474772,0.180669508073029,,0.17940161336953273,,0.17766187654884777,,0.17581145818685723,,0.17419279153501868,0.17316911251384648,0.17245599174512852,,0.1709357759418474,,0.16929074790132284,,0.1675210227947463,,0.16595113621089974,0.16495516681692343,0.16424991975573744,,0.1624165909099814,,0.16076770152608622,,0.15929585313070357,,0.15736516150447757,0.15666029702077183,0.15591803398258447,,0.15432027296265027,,0.15256923681099904,,0.15097345819847355,,0.14921654706922438,0.14843254330923294,0.14760673578750125,,0.1458270624601571,,0.1438713400897127,,0.1423666865220656,,0.14067852798097694,0.13976312329597765,0.138798580027884,,0.13736944914367877,,0.13541184509199278,,0.13390666310008476,,0.13218935626174408,0.13141899320709857,0.13059331261430854,,0.12912308633241315,,0.12778529132691852,,0.12621636545453727,,0.12439641817577832,0.12377437363827827,0.12309237215657398,,0.12153725036092797,,0.120129311859193,,,,,,,,
2015-07-16,0.1995677672759381,,0.19830091143016237,,0.1964829982966494,0.1959839876736959,0.19501832298398042,,0.19388304335252304,,0.19221482917389351,,0.1904529113092203,,0.1890043456474817,0.18824079124973214,0.18745147077892538,,0.18579662439377534,,0.18442610529284414,,0.18256665494463512,,0.18135451655479998,0.18033469536285368,0.17965744289446264,,0.17785481669324474,,0.17630345793201355,,0.17498935177061065,,0.17320724854117792,0.1722742874319299,0.17165539483198303,,0.170321749688212,,0.16852737611912938,,0.16694467356561796,,0.16523611211041267,0.16433457683090635,0.1634014365395606,,0.1617614288530991,,0.16030737105262122,,0.15871455249050215,,0.15729708721612423,0.15637697034520484,0.15573488172669073,,0.1540262432708766,,0.15216863964576177,,0.15046957044702364,,0.14861315453700435,0.14762456755781497,0.1469057502942274,,0.1453432385826986,,0.1436101861339857,,0.14201436502455309,,0.14023809320768996,0.13943831986504918,0.13859159759291648,,0.13707391416819306,,0.13536087150118975,,0.13344181764658775,,0.13197101231987765,0.13098850320019834,0.13028763706182792,,0.1287231221253712,,0.12692867920698153,,0.12560919755087868,,0.12405663010704622,0.1231868060180357,0.12225068518309269,,0.12095508966020699,,0.11940543299282713,,0.1175743223108832,,,,,,
2015-07-17,0.1995337544979078,,0.19829330888989413,,0.19694655697154287,0.1960127093652849,0.19505794580700045,,0.19351755392551198,,0.19230228746349684,,0.19056201562209085,,0.1891361822028864,0.1883836971407317,0.18760526389581703,,0.18597168992458019,,0.18462333113603852,,0.18278395796581268,,0.18122077046028873,0.18021336609294983,0.17991745206751417,,0.17813480446833965,,0.17624723544755375,,0.17495962767242906,,0.17320215760102123,0.1722813184772333,0.17167547658946358,,0.17002862674776087,,0.16826220117014762,,0.16670772262397476,,0.16502673581454017,0.1641387797789638,0.16321909854237973,,0.16160639479303127,,0.1598600229778962,,0.15797884292643372,,0.1565924330964895,0.15568724994288966,0.15474625511440626,,0.1533810501924884,,0.15155209602418443,,0.149881380403554,,0.1483637153020331,0.1473888589864605,0.14668393020301013,,0.1448375603673013,,0.14313131294044687,,0.1415620335637934,,0.13981208042865054,0.13902538609516651,0.13819171689197504,,0.13637908232695545,,0.13501289871518837,,0.13312003829399227,,0.1316751214635545,0.1307058903429428,0.13001801793759127,,0.12813446392082956,,0.12671255767382258,,0.12505873675180684,,0.12352443330646816,0.12266364288613728,0.12211814795141075,,0.12045783486072652,,0.1189248871950261,,0.11753380350094537,,,,,,
2015-07-20,0.2001374138167757,,0.19847449210799586,,0.19672237346668522,0.19626276564500958,0.19532818721390086,,0.19383180286031826,,0.19223620788072346,,0.1905439840990095,,0.1891687420634847,0.1884406951207844,0.18768616715689593,,0.1860989133655313,,0.18440921375386035,,0.1830021873523603,,0.18148368200273568,0.18049632011138797,0.17985579076133174,,0.17848550146019937,,0.17663814147612417,,0.17504040359159287,,0.17332827906902776,0.17277742367708035,0.17184824344509142,,0.17024662719549263,,0.16852422256750768,,0.16668131020519555,,0.1653780935042606,0.16451186117254515,0.1636137097952152,,0.16204543294083618,,0.16034279343628502,,0.15850486822487306,,0.1568472698459097,0.15628141157784392,0.15536249164326513,,0.15341585683622957,,0.15194754270430857,,0.15001215225520537,,0.14823162709491863,0.14759266760864478,0.1466007099573939,,0.14480292968653774,,0.1431459228745699,,0.14162651963996867,,0.13992669675316172,0.13916543870384895,0.13835735398122015,,0.13659655659027195,,0.13495907769885296,,0.13311663039608676,,0.13138981499079566,0.13077989863431805,0.13011826166247814,,0.12828902253115,,0.12692228762962962,,0.12532615727727356,,0.12385154427008013,0.12302199994563522,0.12250705880599476,,0.12091296576029982,,0.11944939290779595,,0.11813095134977201,,,,,,
