2016-01-04,19.11382193014645
2016-01-05,19.201949182898144
2016-01-06,18.908191673725806
2016-01-07,18.839648254918934
2016-01-08,18.310884738408735
2016-01-11,18.18358981776739
2016-01-12,18.457763492994907
2016-01-13,17.821288889788185
2016-01-14,18.33046857235356
2016-01-15,17.958375727401933
2016-01-19,17.987751478319172
2016-01-20,18.124838315932926
2016-01-21,17.909416142539882
2016-01-22,18.23254940262945
2016-01-25,18.085670648043283
2016-01-26,18.32067665538115
2016-01-27,18.25213323657427
2016-01-28,18.18358981776739
2016-01-29,18.849440171891345
2016-02-01,18.62422608152589
2016-02-02,18.16400598382257
2016-02-03,18.281508987491502
2016-02-04,18.516514994829365
2016-02-05,18.546204756980348
2016-02-08,19.33793174767321
2016-02-09,19.229069286452948
2016-02-10,19.209276111685625
2016-02-11,19.32803516028956
2016-02-12,19.53586349534643
2016-02-16,19.75358841778697
2016-02-17,19.72389865563599
2016-02-18,19.664519131334025
2016-02-19,19.803071354705274
2016-02-22,19.793174767321613
2016-02-23,20.12965873836608
2016-02-24,20.288004136504654
2016-02-25,20.288004136504654
2016-02-26,20.288004136504654
2016-02-29,19.941623578076523
