2016-01-04,32.540581004660176
2016-01-05,32.859801909672164
2016-01-06,32.520629698096926
2016-01-07,31.61284524946907
2016-01-08,31.543015676497692
2016-01-11,30.974403439445076
2016-01-12,31.30359999773869
2016-01-13,30.595328614743327
2016-01-14,31.0242817058532
2016-01-15,30.176351176915087
2016-01-19,30.18632683019672
2016-01-20,29.71747112596035
2016-01-21,30.036692030972343
2016-01-22,30.665158187714706
2016-01-25,30.146424217070216
2016-01-26,30.70526031390684
2016-01-27,30.535474695053587
2016-01-28,30.42574250895571
2016-01-29,31.223794771485696
2016-02-01,31.293125561792987
2016-02-02,30.595328614743327
2016-02-03,30.715036454122828
2016-02-04,30.93450082631858
2016-02-05,30.51552338849033
2016-02-08,30.06661899081722
2016-02-09,29.996889174378662
2016-02-10,30.176351176915087
2016-02-11,29.62769024642573
2016-02-12,30.11649725722534
2016-02-16,30.754939067249328
2016-02-17,31.213819118204068
2016-02-18,31.273673037893825
2016-02-19,31.143989545232696
2016-02-22,31.602869596187443
2016-02-23,31.25372173133057
2016-02-24,31.41333218383657
2016-02-25,31.632796556032314
2016-02-26,31.762480048693444
2016-02-29,31.712601782285308
