2016-01-04,80.07349162777929
2016-01-05,80.45166620916828
2016-01-06,79.49627779302773
2016-01-07,77.81439610211366
2016-01-08,74.93827889102387
2016-01-11,75.32640543508099
2016-01-12,75.89366730716443
2016-01-13,75.14727010705464
2016-01-14,75.54534861377984
2016-01-15,72.87822261872084
2016-01-19,71.3058125171562
2016-01-20,70.2011446609937
2016-01-21,71.44513999451003
2016-01-22,73.07726187208347
2016-01-25,71.80341065056274
2016-01-26,73.53505215481746
2016-01-27,73.55495608015373
2016-01-28,73.97293851221521
2016-01-29,76.19222618720836
2016-02-01,72.6095196266813
2016-02-02,71.13662915179798
2016-02-03,69.77321026626407
2016-02-04,72.10196953060667
2016-02-05,72.00244990392534
2016-02-08,74.41082486961297
2016-02-09,75.40602113642603
2016-02-10,72.51
2016-02-11,74.26
2016-02-12,75.7
2016-02-16,76.76
2016-02-17,77.07
2016-02-18,76.21
2016-02-19,77.41
2016-02-22,78.03
2016-02-23,76.99
2016-02-24,77.91
2016-02-25,78.03
2016-02-26,77.23
2016-02-29,77.26
